12,4857929;41,8623714;"Bar La Sosta"
12,6574037;41,7700526;"Bar The Spot Club"
15,2904413;41,1196268;"Bar"
15,2911458;41,1197809;"Bar"
14,1700891;42,5000956;"Bar Vanity Caffè"
11,3737947;45,7338871;"Bar Corte sconta"
11,3734391;45,7289849;"Bar Al ponte"
11,3776432;45,7305099;"Bar Diesis"
15,1029301;41,6184861;"Bar l'Oasi"
12,1143074;42,4190823;"Bar Why Not"
11,7072918;44,340116;"Bar delle Acque"
10,1942238;42,8086875;"Bar la Torre"
12,0983139;42,4216562;"Bar Dei"
10,5650307;43,1690257;"Bar Vesuvio"
14,1783064;42,4933069;"Bar"
11,2633785;45,9504312;"Bar Belem"
8,5973007;45,7395553;"Bar Raf Beach"
10,5440001;42,9296632;"Bar"
8,1453705;45,5635609;"Bar Blu Café"
13,3615873;38,1017938;"Bar Willy"
13,3540883;38,1070212;"Bar Massaro"
11,6711784;44,3443383;"Bar Chiosco Dolce Vita"
12,558262;41,8533206;"Bar"
10,6858583;45,412166;"Bar"
8,7692101;45,8394364;"Bar l'Angolo Valtellinese Music bar"
11,3308991;43,3148528;"Bar"
9,0878999;45,6292062;"Bar Sciura Gaetano"
15,9709227;41,032342;"Bar Sport"
16,4581668;40,4927258;"Bar Internet point"
10,3269921;43,5527723;"Bar Il Sogno"
10,3317986;43,5464239;"Bar"
10,3169614;43,5560783;"Bar"
10,3061483;43,5495874;"Bar Il Punto"
10,302604;43,5483704;"Bar"
15,1049337;37,5163937;"Bar Caffè Europa"
15,104619;37,5167202;"Bar Nuovo Bar Italia"
15,114176;37,5219465;"Bar Ernesto"
8,8282817;45,8161495;"Bar Uno Strano Locale"
12,4536435;41,9090849;"Bar Alexanderplatz"
12,6433068;45,9651608;"Bar Grigoletti"
16,8714903;41,1277806;"Bar Città vecchia"
11,0937718;43,7786588;"Bar Circolo ARCI "Stella Rossa""
11,0896744;43,7822889;"Bar"
11,0969052;43,781103;"Bar"
11,0955748;43,7760186;"Bar"
8,9676459;44,4200321;"Bar New Michelin"
9,1925191;45,524032;"Bar San Giorgio"
10,8359189;45,8846582;"Bar Belvedere"
12,6606842;45,9580415;"Bar Al Posta"
10,3145437;43,5541623;"Bar"
15,405599;41,4286972;"Bar Contry Bar"
13,4413831;38,0797894;"Bar Crazy Bar"
10,3294091;43,5512853;"Bar Chicco di Caffè"
12,1145168;42,7186886;"Bar Caffè del Corso"
9,2742968;45,5224898;"Bar"
6,9489078;45,7115677;"Bar La thuile"
15,0983838;37,5084259;"Bar Sapienza"
14,2086011;42,4729354;"Bar Caffè Venezia"
11,3232955;44,5954132;"Bar cucina "Al Boschetto""
11,0439534;45,8900829;"Bar Caffè Bontadi"
11,0435523;45,8899964;"Bar Andreatta"
11,0437764;45,893233;"Bar Teatro"
14,2254757;40,8361338;"Bar Franco"
12,4415941;45,4363199;"Bar"
12,4404124;45,4384827;"Bar"
12,4430852;45,4342889;"Bar"
12,4453023;45,4357183;"Bar"
12,446815;45,4366263;"Bar"
12,44144;45,433448;"Bar"
12,4399379;45,4325084;"Bar"
12,4384081;45,4355639;"Bar"
12,4447078;45,4393588;"Bar"
14,1682605;42,5041629;"Bar L'Angolo dei Sogni"
8,6997514;45,83494;"Baracca e Burdell"
8,6981156;45,8349664;"Bar La Torre"
8,6979072;45,8348343;"Bar Tris d'assi"
11,2758124;46,0802374;"Bar Al Sole"
10,9868952;45,4415479;"Bar Arsenale"
12,5373624;41,8781658;"Bar Patrizia Turchetti"
9,2071939;44,3352626;"Bar"
12,4478345;41,9102142;"Bar Beere mangiare e co,"
13,4337791;46,0896159;"Bar Mitteleuropa"
13,4386432;46,0421716;"Bar Osteria"
12,6583522;45,958442;"Bar Caffè nuovo"
14,170616;42,4961871;"Bar Zero9"
13,1947426;45,9708137;"Bar"
13,1979356;45,9870345;"Bar"
13,196854;45,9890817;"Bar"
13,1866673;45,9834537;"Bar"
13,197187;45,9870074;"Bar"
13,4848172;45,875621;"Bar Mathilda"
13,2368851;46,0610894;"Bar"
8,9477247;44,39557;"Bar"
13,5429908;45,8072156;"Bar Bistrot"
13,5433178;45,8074261;"Bar"
14,169265;42,4972817;"Bar Cafè & Cafè"
11,1308334;46,0467443;"Bar"
11,1308281;46,0444032;"Bar Caffè Agip"
11,1289398;46,0445359;"Bar Mordi e Fuggi"
16,3028076;41,2304124;"Bar Nessie dei Pini"
11,1244953;46,0526738;"Bar"
11,1233713;46,0515;"Bar Centauro"
11,1264589;46,0486811;"Bar"
8,9002868;44,475701;"Bar Margherita"
13,515552;43,6179454;"Bar Il ristretto"
9,2284032;45,472532;"Bar Union"
9,2296407;45,4727072;"Bar Plaza"
12,4768785;42,8481974;"Bar Cappelli"
12,6194874;45,4951828;"Bar Capannina Beach"
12,2359533;45,6047201;"Bar Caffetteria Il single"
11,1234511;46,0695275;"Bar Caffè Marchiodi"
11,1237585;46,0695701;"Bar Caffè Città"
9,257745;40,5790465;"Bar"
14,209352;42,4733589;"Bar Thomas"
11,1198106;46,0774336;"Bar Zinzorla"
11,118133;46,0769884;"Bar Cristallo"
11,1167167;46,0790515;"Bar Rosy"
11,1157248;46,0696832;"Bar Funivia"
11,1164027;46,0702941;"Bar"
11,1163336;46,0644367;"Bar"
11,1194976;46,0658248;"Bar Università"
11,1180967;46,0571952;"Bar Prati"
11,1250541;46,0589998;"Bar Florida"
11,131557;46,0631918;"Bar"
14,282196;42,4251849;"Bar Turchi"
11,050387;46,1636982;"Bar La Rocca"
11,145905;46,0485967;"Bar"
11,8780355;45,4172362;"Bar Mio bar"
11,8768919;45,4161993;"Bar Piano Terra"
11,8778105;45,412697;"Bar Monument Cafè"
11,8769908;45,4118135;"Bar G bar 2,0"
11,3219849;43,328916;"Bar Snack Bar"
11,1993986;46,0829408;"Bar"
11,1128479;46,0425424;"Bar Agip"
11,2542408;45,9875898;"Bar Il chiosco di Alice"
9,2031736;45,4486455;"Bar"
9,1976118;45,4488021;"Bar"
9,6543101;45,3548884;"Bar Nyc"
11,5625037;45,5601201;"Bar"
9,3859911;44,5261422;"Bar degli amici"
10,3229137;42,8129425;"Bar"
10,893777;45,5143739;"Bar Vintage cafe"
14,1470001;42,5184891;"Bar Al Bacio"
10,0744018;44,8588049;"Bar"
11,8843467;45,4031303;"Bar Il Baretto"
11,8837888;45,4027894;"Bar"
11,8794397;45,4159963;"Bar Maximilian"
11,5641026;45,5604393;"Bar"
9,2028603;45,4500973;"Bar Next"
9,8825072;45,5970538;"Bar La Piazzetta"
11,8776845;45,4117191;"Bar"
11,8766143;45,4110412;"Bar Baessato Padova"
13,6088236;45,9346936;"Bar MilliBar"
11,8854988;45,4146223;"Bar L'intermezzo"
10,3273581;43,5484097;"Bar Vignale"
13,6120894;45,9380392;"Bar Caffe San Marco"
9,1816995;45,6675601;"Bar"
13,6158284;45,9400591;"Bar Lume"
9,4524965;44,5457007;"Bar"
11,2083091;46,0004493;"Bar"
10,2526313;43,8735416;"Bar"
12,5785202;41,9417738;"Bar"
10,2317562;43,9035714;"Bar La Rosa"
11,2071782;46,0758689;"Bar Agip"
9,9264068;45,6190935;"Bar Traffic"
9,9253999;45,6186386;"Bar Highway Café"
9,9230053;45,6155692;"Bar Centrale"
9,9202638;45,6110592;"Bar Addis Café"
9,9207991;45,6118919;"Bar Oratorio San Giovanni Bosco"
12,0913409;41,9932926;"Bar"
12,0869254;41,9874397;"Bar Ferrari"
12,0986326;41,9982741;"Bar"
12,1998537;42,0918425;"Bar"
12,3055221;42,207231;"Bar"
12,6598647;45,9547412;"Bar Municipio"
12,9051109;43,3447117;"Bar Ma,Gia, bar Dlf"
12,558543;45,622507;"Bar Hotel San Marco"
12,5620313;45,6217273;"Bar La Grotta"
12,5621709;45,6213698;"Bar L'incontro"
12,5689664;45,6160182;"Bar"
12,6600049;45,9593417;"Bar Queen's Bar"
13,949221;40,7377905;"Bar Calise"
13,616009;45,9401431;"Bar Bellini"
13,6161774;45,9405879;"Bar Morocco 360"
13,6171826;45,9410797;"Bar Torino"
13,6186626;45,9417952;"Bar Al Corso"
13,6188775;45,9418921;"Bar Cafe House"
13,6191626;45,9420303;"Bar Metroquadro"
13,6201224;45,9423847;"Bar Caffè Teatro"
13,6248936;45,9473421;"Bar Principe"
13,6233437;45,9465859;"Bar Caffè Mirrow"
13,6232341;45,9460815;"Bar Posta"
13,6224896;45,9457717;"Bar Al Mercato"
13,6221714;45,9452314;"Bar QBK Bar"
13,6205126;45,9434588;"Bar Class Cafè"
13,6202245;45,943049;"Bar Galleria"
11,0328659;45,3719744;"Bar Absolute Cafè"
11,0334496;45,3725352;"Bar Magic"
10,1906688;43,9376148;"Bar"
10,2290881;43,9066291;"Bar"
10,2271131;43,9060377;"Bar"
10,3013537;43,9392286;"Bar"
10,2620148;43,905813;"Bar Il Centro"
10,9987455;44,9641232;"Bar Vittoria"
10,289068;43,8320272;"Bar Bini"
10,2197582;43,9090708;"Bar Liu"
10,222792;43,9115116;"Bar Atlantic"
10,2296693;43,8901439;"Bar Il Pinolo"
11,3191655;43,3301087;"Bar Charlie bar"
12,5643357;45,476663;"Bar"
11,5400803;45,5447925;"Bar Palladio"
12,5598847;45,622527;"Bar Paparazzi"
12,5489426;45,4777321;"Bar Top Town"
10,7819821;45,5536705;"Bar Pedrera 7,2"
11,1054899;46,1667646;"Bar La Fenice"
7,6656902;45,0502508;"Bar"
7,7626173;43,9941014;"Bar Vecchi Ricordi"
14,2703009;40,9573605;"Bar"
10,7999881;45,7545222;"Bar Da Pedro II"
11,3970318;44,4770783;"Bar"
11,1084763;46,1097929;"Bar"
12,5142706;41,8728375;"Bar"
12,5611652;45,6221523;"Bar Biscotto"
9,0302472;45,7507293;"Bar Pasticceria Peccati di Gola"
9,5396538;45,8907637;"Bar"
11,7274552;44,351238;"Bar Vortice"
9,0232605;45,7528613;"Bar"
11,3322584;43,3192193;"Bar La Bottega Del Caffè"
10,3664651;44,742088;"Bar"
11,7594054;45,2152945;"Bar"
12,8370517;37,5850499;"Bar Ristoro"
12,5482708;45,9888248;"Bar deli"
12,5470435;45,9890693;"Bar"
12,5461594;45,988467;"Bar"
12,546786;45,9886936;"Bar"
11,0379599;46,0232005;"Bar Viote"
12,7401113;38,0977322;"Bar Goldengate"
12,6515961;38,0167108;"Bar Jolly"
12,6046024;38,0302334;"Bar Dino"
13,4556056;37,2965876;"Bar Tropical Beach"
13,5950483;37,2896188;"Bar Caffetteria Agli Arcosoli"
13,5862732;37,2910153;"Bar"
11,2504113;43,7729727;"Bar il Trebbio"
13,1102731;45,6658259;"Bar"
11,8451751;45,4490111;"Bar"
11,8450549;45,4484632;"Bar"
11,8273492;45,3155235;"Bar"
11,8253407;45,3158916;"Bar"
11,710317;45,04117;"Bar"
11,7092527;45,0416188;"Bar"
11,5709069;44,8793828;"Bar"
11,5690701;44,8794983;"Bar"
15,9754689;39,9542926;"Bar Calypso"
15,9747956;39,9523661;"Bar Lanterna Blu"
15,9752345;39,9525267;"Bar"
15,9755559;39,9558873;"Bar Eden Park"
11,420431;44,6218378;"Bar"
11,4189805;44,6222349;"Bar"
15,9762917;39,954541;"Bar Edelweiss"
12,4267837;41,9020308;"Bar"
7,5329074;44,3369945;"Bar"
14,1496306;42,5169294;"Bar Jeko"
9,3192764;46,1022764;"Bar"
11,6581278;46,7164265;"Bar Absolut"
11,0561573;43,4536797;"Bar Parco Selva delle Torri"
12,5790501;41,9380649;"Bar"
12,556541;41,9490562;"Bar"
13,9515993;42,2510926;"Baracca Jazz"
13,9517913;42,2507049;"Bar Kantiere"
13,9371575;42,2438574;"Bar Zanzibar"
13,9326088;42,2426927;"Bar Dolcilandia"
13,9276126;42,2388975;"Bar"
13,9271881;42,239401;"Bar Piccadilly"
11,2226386;45,600149;"Bar"
11,2277398;45,5735814;"Bar"
10,3738949;44,7310112;"Bar Pasticceria Cocconi"
9,1943177;39,3053595;"Bar"
9,2068998;39,2994775;"Bar"
11,2205482;43,7873856;"Bar"
15,1650917;37,7186693;"Bar Spartini"
15,1579028;37,7342284;"Bar Etna"
11,8503395;45,4252735;"Bar"
11,3331984;44,4988081;"Bar Basta"
11,1223594;46,0704114;"Bar Galasso"
12,5820959;41,9388696;"Bar"
11,2396276;46,0732729;"Bar"
11,1221135;46,0747591;"Bar Eurocafè"
8,8140458;40,9329295;"Bar CHIOSCO BAR-L'ALTA BHANDA cafè"
11,6319597;43,5930446;"Bar"
11,6329982;43,5925721;"Bar Angolo del bar"
14,1487464;42,5176553;"Bar Gran Caffè Michetti"
11,6253905;43,6486883;"Bar"
11,2092581;45,3803677;"Bar Italia"
11,2096691;45,3820854;"Bar Da Rossi"
11,7168704;43,5812307;"Bar La Baita"
15,1197312;36,7418062;"Bar La Cialoma"
15,1192784;36,7416493;"Bar"
13,8111597;41,7387894;"Bar Rifugio Duca d'Aosta"
13,8157583;41,7517909;"Bar Forca d'Acero"
8,6445215;45,7978359;"Bar"
9,1832848;45,4421968;"Bar"
11,205583;46,0781553;"Bar Ciré Stube"
11,3234127;46,1353317;"Bar Passo Redebus"
11,2392919;46,0595119;"Bar"
12,2475547;44,6547383;"Bar"
8,9497307;44,4019938;"Bar Grigua"
8,948881;44,4007489;"Bar"
8,9480913;44,3995041;"Bar"
13,5265622;37,2939141;"Bar Garden"
14,9745285;36,962646;"Bar Jolly Bar"
11,2370715;46,0590125;"Bar Cuba"
10,2295782;43,8897994;"Bar Amadeus"
10,2293686;43,8897138;"Bar Cosmopolitan"
10,3041649;43,937914;"Bar Del Dotto"
10,3053551;43,9434191;"Bar Sterpi"
10,2588663;43,879966;"Bar Baldassari"
9,7068894;44,9148386;"Bar"
12,4056705;44,2028222;"Bar Venice Beach Club"
12,0556685;43,5378018;"Bar Jolly Bar"
9,6047488;45,0431346;"Bar"
11,4554923;46,537486;"Bar"
11,4546838;46,5382472;"Bar"
12,0544671;43,540707;"Bar Garibaldi"
11,1542191;43,1531463;"Bar Salendo"
13,4277785;43,0569899;"Bar"
13,4232638;43,0575041;"Bar"
12,4080978;42,2992479;"Bar BAR Zeta"
12,4099405;42,296093;"Bar Meraglia"
12,4103584;42,2986689;"Bar Colonna"
12,4113298;42,2977028;"Bar"
12,4049955;42,2924968;"Bar"
13,9879489;42,2333111;"Bar Garden"
10,9066932;44,6273534;"Bar Deja Vù"
10,5151349;42,9966359;"Bar"
10,3442698;43,5638329;"Bar Dehgusto"
9,5286328;41,0942095;"Bar Terrazza Rosa"
11,6561406;46,7162301;"Bar 3fiori"
11,3275778;43,3143291;"Bar"
11,8117854;45,7550807;"Bar"
11,8023918;45,7831079;"Bar Megjs"
11,8052865;45,7828745;"Bar"
11,8391451;45,7788358;"Bar Centrale"
11,7518057;45,7750893;"Bar Tabacchi Primavera"
11,8699568;45,7846585;"Bar"
11,8696649;45,7845627;"Bar Caffè Centrale"
11,809598;45,7781084;"Bar New bar"
11,3625543;46,4990423;"Bar Haidi by Stampin"
11,3554296;46,4993191;"Bar Cafè Exil"
11,353091;46,5001997;"Bar Nadamas"
11,9664672;45,3455972;"Bar"
12,4910927;41,8950196;"Bar la Bottega del caffe'"
18,2496799;40,2056941;"Bar Jack Bar"
18,2492838;40,2074502;"Bar Yucatan"
18,247182;40,2049736;"Bar Phoenix Bar"
18,2512532;40,2055193;"Bar Top Orange"
11,7755344;45,7625267;"Bar Stop Bar"
13,3348138;38,1411188;"Bar"
8,4061073;45,8140455;"Bar Dolphins Bar"
8,4083418;45,8172583;"Bar Della Corona"
8,4085117;45,8169812;"Bar Skipper"
8,409589;45,8173461;"Bar Circolo A,N,C,R,"
8,41071;45,8113123;"Bar Panini"
14,1703914;42,4995035;"Bar Rosè"
13,0634715;43,5261884;"Bar Centrale"
9,2118523;44,3563894;"Bar Nostromo"
9,2114491;44,3549499;"Bar Isterika"
12,6606795;45,954026;"Bar Zampolli"
10,3967277;43,7222828;"Bar Duomo"
10,3962904;43,7222826;"Bar La Torre"
14,0297749;40,7653731;"Bar Roma"
11,0646809;46,0888703;"Bar agip"
8,9664758;44,3950323;"Bar Ferrari"
9,1902493;45,4507226;"Bar Taxi Blues"
9,1873344;45,4510442;"Bar Taxi Blues"
10,8624555;45,4800041;"Bar Chiaro Scuro"
10,8524388;45,8970628;"Bar degli Amici"
10,7559432;45,6284687;"Bar Montebaldina"
13,1515026;45,6950461;"Bar Las Vegas"
12,8579837;45,9181238;"Bar Osteria Al Bacco"
12,8561534;45,914431;"Bar Osteria al Vecchio Castello"
10,3985128;42,7656446;"Bar"
10,887582;45,9213952;"Bar"
12,1970225;45,5643113;"Bar Aurora"
12,1981123;45,5645507;"Bar Ludmilla bar"
10,8733425;46,0368336;"Bar Al Parco"
9,1282704;45,4663111;"Bar"
9,1277468;45,46595;"Bar"
10,7478274;43,8410956;"Bar I Gemelli"
10,7478327;43,842237;"Bar Trieste"
10,7719516;43,8832559;"Bar Gambrinus Music Cafè"
10,7313339;45,8850865;"Bar Azzuro"
11,7505768;45,0420117;"Bar Piazza"
12,7463175;41,4664192;"Bar"
9,304551;39,2119887;"Bar"
13,2042991;46,0273886;"Bar"
10,3772405;42,7455231;"Bar da Peter"
15,5734473;40,9177156;"Bar"
13,6131618;45,9351598;"Bar Caffe Newport"
14,783183;41,5649696;"Bar"
14,660064;41,5600722;"Bar Lupacchioli"
13,6212838;45,9440435;"Bar Corner Caffè"
13,6014772;45,9480055;"Bar Alla Passerella"
10,8663698;45,9062109;"Bar Inter Bar"
14,5599155;41,6188047;"Bar Angolo Blu"
11,6279315;44,8395697;"Bar"
14,3375037;41,6782621;"Bar"
14,3305228;41,6812996;"Bar"
12,2320776;45,5610537;"Bar Cocolouco"
12,2330885;45,5616909;"Bar Buffet Sweet Shop"
12,2347447;45,5551282;"Bar"
12,2346762;45,5569957;"Bar"
14,2058014;41,7619033;"Bar"
13,485897;45,8770966;"Bar Italia"
13,5215764;45,8084877;"Bar L'Angolo diVino"
13,9928217;41,7559241;"Bar"
15,0537398;37,5441149;"Bar Etna Bar"
13,379496;42,3595807;"Barbarossa"
13,377067;42,3606272;"Bar"
13,485654;43,2754558;"Bar La Chimera"
13,4849482;43,2748432;"Bar Friends caffè"
13,4861956;43,2756147;"Bar ristorante pizzeria enoteca Torquati"
10,876306;46,0409138;"Bar"
13,4320684;43,2839188;"Bar Metropolis"
11,2200828;46,1747544;"Bar Rosalpina"
11,220648;46,1753773;"Bar Vico"
13,504362;43,2751906;"Bar Pizzeria stuzzicheria Art é Cafè"
15,0941034;37,5149853;"Bar Bonù"
13,4082822;45,7914243;"Bar Osteria N,1"
13,4446083;45,8090023;"Bar Sport"
13,6240777;41,867078;"Bar"
11,2106101;46,169342;"Bar"
9,8990734;45,6047099;"Bar Oratorio San Giuseppe"
13,4672809;45,9554567;"Bar Friulbar"
13,5729936;45,9356953;"Bar Corallo"
9,3238291;41,1842008;"Bar Geladeria & Bar La Papaya"
8,6159481;45,9585679;"Bar"
13,5171894;43,5868655;"Bar Ingegneria - Roberto Chiassoni"
13,619708;45,9427269;"Bar Green Bar"
13,5315931;45,8092042;"Bar Nazionale"
13,5318775;45,8094138;"Bar De Pellegrin"
13,5320834;45,8093945;"Bar Commercio"
13,5328064;45,8083105;"Bar Tommaso"
13,5347515;45,8091654;"Bar Caffè Teatro"
13,5353978;45,8075145;"Bar Da Marino"
13,5358061;45,8087172;"Bar Caffè Corso"
13,5362386;45,8086285;"Bar San Marco"
13,5018317;45,8887568;"Bar Caffè Teatro"
13,5017955;45,8890059;"Bar Caffè Centrale"
13,5016465;45,8892945;"Bar Emopoli"
13,5255456;45,9299563;"Bar Staranzin"
13,4702104;45,9571332;"Bar Capit"
13,4705881;45,9574061;"Bar In Taberna"
13,4729497;45,9604897;"Bar Jazz & Wine"
13,4736578;45,9610297;"Bar Rullo"
13,4740852;45,9609254;"Bar Al Campanile"
13,3286426;46,0104085;"Bar Guendalina Bar"
13,338115;46,0041864;"Bar Borghesut"
13,4303537;43,2978572;"Bar Almalù"
11,3425997;44,4884488;"Bar"
13,6192145;45,9404923;"Bar Nino"
13,6249402;45,93788;"Bar Al Baretto"
13,6262477;45,9379821;"Bar Fortezza"
10,7601319;43,8215537;"Bar Michele"
13,727132;42,364968;"Bar La Loggia"
13,6215844;45,9277641;"Bar Primo Volo"
13,6156357;45,9284247;"Bar Sant'Anna"
13,6183197;45,9298653;"Bar La Fuente"
13,6199294;45,9319943;"Bar Da Tita"
13,6172377;45,9415917;"Bar Alibi"
13,6071211;45,936056;"Bar"
13,6084632;45,9383606;"Barcobaleno"
13,6123711;45,94999;"Bar Ferrari"
13,61772;45,9493669;"Bar Al Viale"
13,6230164;45,9488615;"Bar Piazzutta"
10,7686707;43,8872219;"Bar L'Appaltino"
10,7653946;43,8875784;"Bar"
10,7605425;43,8867332;"Bar Stadio"
9,1824539;45,4589965;"Bar Yguana"
13,4881982;43,2810527;"Bar I Gobbi"
8,6312777;45,7240297;"Bar Franco"
13,3110636;45,9053325;"Bar Cucù"
13,3106799;45,905878;"Bar Il Muretto"
13,3129578;45,9060769;"Bar Madabar"
13,3091681;45,9058367;"Bar Caffetteria Torinese"
13,3088626;45,9055303;"Bar Piazza"
13,3085538;45,9060597;"Bar"
13,3084835;45,9065104;"Bar Citarella's"
13,3113575;45,9057545;"Bar Chez Papi"
13,3138041;45,9066025;"Bar Palma"
9,6553131;45,3557606;"Bar Castello"
13,5022;43,275883;"Bar It's Fantasy Cafè"
13,5032623;43,2789429;"Bar Sarni"
13,5026908;43,2794731;"Bar Magnosfera"
13,4895955;43,2813266;"Bar Filoni 1950 Caffetteria - Pasticceria - Pizzeria - Ristorazione"
13,486645;43,2663507;"Bar da Paola"
13,3077082;45,9064537;"Bar La Zagare"
11,1893218;43,7724003;"Bar"
14,0093237;40,7631006;"Bar"
12,3767589;45,4143771;"Bar"
15,7920602;40,7580347;"Bar"
13,307084;45,9065238;"Bar Enoteca con cucina"
11,977213;44,4159937;"Bar Chiribilli"
13,3763177;45,9845652;"Bar La Corte del Becco Fino"
13,3528118;43,5778865;"Bar Pasticceria "Dolce e Salato""
13,3523655;43,5767051;"Bar Bocciofila"
8,0747774;44,9376082;"Baronetto cafè"
8,0773265;44,9365571;"Bar La mimosa"
9,1563735;45,6625956;"Bar"
12,182829;44,4244989;"Bar Net"
12,1829566;44,4239416;"Bar Coffe Breack"
13,5470997;45,9348815;"Baracca"
14,0914275;37,8077657;"Bar La Terazza"
11,723431;42,5498167;"Bar Rokkabar"
11,3486146;46,4867659;"Bar Blue Bar"
11,3460236;46,4880695;"Bar Claudia"
11,3457682;46,4872666;"Bar Express"
11,3445985;46,4849451;"Bar Ristorante & Bar Hong Kong"
11,3443772;46,4846572;"Bar Pia"
11,3438233;46,4840759;"Bar Irony"
11,3431911;46,4837464;"Bar Angolo 40"
11,3437737;46,4832067;"Bar Bistrò Rufus"
11,3428834;46,4829587;"Bar Aurora"
11,3427456;46,4833054;"Bar Principe"
11,341992;46,4821382;"Bar New Bar"
11,3432166;46,4818897;"Bar Simpaty"
11,343889;46,4832671;"Bar Rufus"
11,5465951;45,5469317;"Bar Il Grottino"
8,8859785;45,651565;"Bar Enea"
12,4649021;41,9304878;"Bar"
12,4647087;41,9312511;"Bar"
12,4660911;41,9310483;"Bar"
12,4676354;41,9320068;"Bar Rocchi"
12,4629844;41,9287841;"Bar Punto Bar"
8,9297018;44,4151028;"Bar 8 Rosso"
9,0718622;45,5936081;"Bar"
8,111602;45,5424825;"Bar"
13,4045467;43,2218753;"Bar da Ezio"
11,3560522;46,9004672;"Bar Kochbichel"
14,1973211;42,4685991;"Bar +39 café"
9,1584425;45,4828636;"Bar Vigorelli"
9,1611708;45,4837036;"Bar"
9,1606816;45,4860144;"Bar"
9,1605185;45,4860926;"Bar"
9,1601838;45,4861287;"Bar"
9,1606165;45,4858218;"Bar RoiAlto"
9,1619433;45,485208;"Bar"
9,16166;45,4852201;"Bar Il Gattopardo Café"
9,1635826;45,4860685;"Bar"
9,1651791;45,4850877;"Bar"
9,1633725;45,4839226;"Bar"
9,1679254;45,4820239;"Bar"
9,1643303;45,483801;"Bar"
9,1614884;45,4808091;"Bar"
9,1604412;45,4807068;"Bar"
9,1615075;45,4873254;"Bar"
